id,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
76355,2024,197518,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2031,$/kW*yr,29.06326211
94119,2024,219244,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2032,$/kW*yr,28.86275107
111378,2024,240970,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2033,$/kW*yr,28.66224003
129171,2024,262696,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2034,$/kW*yr,28.46172899
147010,2024,284422,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2035,$/kW*yr,28.26121796
164881,2024,306148,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2036,$/kW*yr,28.06070692
182682,2024,327874,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2037,$/kW*yr,27.86019588
200705,2024,349600,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2038,$/kW*yr,27.65968484
218798,2024,371326,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2039,$/kW*yr,27.4591738
236746,2024,393052,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2040,$/kW*yr,27.25866277
254462,2024,414778,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2041,$/kW*yr,27.05815173
272348,2024,436504,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2042,$/kW*yr,26.85764069
289832,2024,458230,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2043,$/kW*yr,26.65712965
307808,2024,479956,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2044,$/kW*yr,26.45661861
325744,2024,501682,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2045,$/kW*yr,26.25610757
343625,2024,523408,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2046,$/kW*yr,26.05559654
361502,2024,545134,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2047,$/kW*yr,25.8550855
379513,2024,566860,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2048,$/kW*yr,25.65457446
397635,2024,588586,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2049,$/kW*yr,25.45406342
415455,2024,610312,Fixed O&M,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2050,$/kW*yr,25.25355238
69955,2024,1894,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2022,,0.448106
107439,2024,23620,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2023,,0.451522
285707,2024,45346,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2024,,0.454938
434326,2024,67072,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2025,,0.458354
451091,2024,88798,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2026,,0.46177
7812,2024,110524,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2027,,0.465186
24504,2024,132250,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2028,,0.468602
41284,2024,153976,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2029,,0.472018
58612,2024,175702,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2030,,0.475434
76261,2024,197428,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2031,,0.4758183
94020,2024,219154,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2032,,0.4762026
111279,2024,240880,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2033,,0.4765869
129072,2024,262606,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2034,,0.4769712
146910,2024,284332,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2035,,0.4773555
164790,2024,306058,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2036,,0.4777398
182583,2024,327784,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2037,,0.4781241
200609,2024,349510,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2038,,0.4785084
218698,2024,371236,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2039,,0.4788927
236646,2024,392962,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2040,,0.479277
254368,2024,414688,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2041,,0.4796613
272249,2024,436414,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2042,,0.4800456
289732,2024,458140,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2043,,0.4804299
307708,2024,479866,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2044,,0.4808142
325645,2024,501592,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2045,,0.4811985
343535,2024,523318,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2046,,0.4815828
361402,2024,545044,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2047,,0.4819671
379417,2024,566770,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2048,,0.4823514
397535,2024,588496,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2049,,0.4827357
415355,2024,610222,CF,R&D,,20,LandbasedWind,Land-Based Wind,Class4,Wind Turbine Technology 1,Class4,Land-Based Wind - Class 4 - Technology 1,1,Utility,Y,Moderate,2050,,0.48312
80074,2024,20215,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2022,$/kW,2100.778231
258169,2024,41941,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2023,$/kW,2080.296182
432024,2024,63667,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2024,$/kW,1938.20367
448895,2024,85393,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2025,$/kW,1711.402977
5571,2024,107119,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2026,$/kW,1659.394139
22302,2024,128845,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2027,$/kW,1607.381486
39085,2024,150571,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2028,$/kW,1555.364557
55770,2024,172297,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2029,$/kW,1503.342813
73656,2024,194023,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2030,$/kW,1451.315621
91306,2024,215749,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2031,$/kW,1430.530431
108447,2024,237475,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2032,$/kW,1409.745888
126243,2024,259201,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2033,$/kW,1388.962018
144020,2024,280927,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2034,$/kW,1368.178848
161830,2024,302653,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2035,$/kW,1347.396404
179589,2024,324379,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2036,$/kW,1326.614717
197614,2024,346105,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2037,$/kW,1305.833818
215712,2024,367831,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2038,$/kW,1285.053739
233618,2024,389557,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2039,$/kW,1264.274516
251598,2024,411283,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2040,$/kW,1243.496185
269364,2024,433009,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2041,$/kW,1222.718784
286716,2024,454735,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2042,$/kW,1201.942355
304711,2024,476461,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,$/kW,1181.166942
322621,2024,498187,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2044,$/kW,1160.392589
340585,2024,519913,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2045,$/kW,1139.619347
358370,2024,541639,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2046,$/kW,1118.847268
376452,2024,563365,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2047,$/kW,1098.076406
394546,2024,585091,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2048,$/kW,1077.306821
412324,2024,606817,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2049,$/kW,1056.538576
430302,2024,628543,CAPEX,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2050,$/kW,1035.771737
79692,2024,20170,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2022,$/kW*yr,48.168
257787,2024,41896,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2023,$/kW*yr,47.674
431990,2024,63622,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2024,$/kW*yr,44.24691603
448865,2024,85348,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2025,$/kW*yr,38.77678245
5537,2024,107074,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2026,$/kW*yr,37.52239788
22271,2024,128800,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2027,$/kW*yr,36.2679213
39050,2024,150526,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2028,$/kW*yr,35.01334158
55740,2024,172252,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2029,$/kW*yr,33.75864573
73624,2024,193978,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2030,$/kW*yr,32.50381849
91276,2024,215704,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2031,$/kW*yr,32.00250712
108417,2024,237430,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2032,$/kW*yr,31.50121137
126212,2024,259156,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2033,$/kW*yr,30.99993184
143985,2024,280882,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2034,$/kW*yr,30.49866917
161800,2024,302608,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2035,$/kW*yr,29.99742405
179555,2024,324334,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2036,$/kW*yr,29.49619717
197582,2024,346060,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2037,$/kW*yr,28.99498929
215677,2024,367786,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2038,$/kW*yr,28.49380121
233588,2024,389512,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2039,$/kW*yr,27.99263375
251568,2024,411238,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2040,$/kW*yr,27.4914878
269332,2024,432964,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2041,$/kW*yr,26.9903643
286685,2024,454690,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2042,$/kW*yr,26.48926424
304681,2024,476416,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2043,$/kW*yr,25.98818867
322587,2024,498142,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2044,$/kW*yr,25.48713869
340555,2024,519868,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2045,$/kW*yr,24.9861155
358335,2024,541594,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2046,$/kW*yr,24.48512034
376421,2024,563320,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2047,$/kW*yr,23.98415456
394511,2024,585046,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2048,$/kW*yr,23.48321956
412293,2024,606772,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2049,$/kW*yr,22.98231688
430271,2024,628498,Fixed O&M,R&D,,20,Utility-Scale Battery Storage,Utility-Scale Battery Storage,4Hr Battery Storage,Lithium Ion - 4 Hr,,Utility-Scale Battery Storage - 4Hr,1,Utility,Y,Moderate,2050,$/kW*yr,22.48144811
24252,2024,13168,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2022,$/kW,6357.064448
200141,2024,34894,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2023,$/kW,6357.064448
378952,2024,56620,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2024,$/kW,6357.064448
443464,2024,78346,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2025,$/kW,6357.064448
81,2024,100072,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2026,$/kW,6056.881565
16818,2024,121798,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2027,$/kW,5756.698683
33579,2024,143524,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2028,$/kW,5456.5158
50308,2024,165250,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2029,$/kW,5156.332918
67864,2024,186976,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2030,$/kW,4856.150035
85284,2024,208702,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2031,$/kW,4555.967153
102733,2024,230428,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2032,$/kW,4256.848749
120364,2024,252154,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2033,$/kW,3956.665866
138172,2024,273880,CAPEX,R&D,,20,Hydropower,Hydropower,NPD2,NPD 2,Hydropower - Lake,Hydropower - NPD 2,0,Utility,Y,Moderate,2034,$/kW,3656.482984
